Time,Power,Head,Flow,Price,Date
0,3.143708038330078,75.41488433550145,5.561088562011719,64.2,2023-11-01
1,2.5658111572265625,74.27003757604874,4.532341003417969,50.23,2023-11-01
2,0.0,74.27003757604872,0.0,26.48,2023-11-01
3,0.0,74.27003757604874,0.0,23.75,2023-11-01
4,0.0,74.27003757604874,0.0,30.13,2023-11-01
5,0.0,74.27003757604872,1.4210854715202004e-14,47.99,2023-11-01
6,3.414000869279211,72.73309194857762,6.084623666787678,68.07,2023-11-01
7,3.2574219219107903,71.27275349329389,5.781343053208758,66.88,2023-11-01
8,3.56663244822658,69.66113196688383,6.380258550612552,69.23,2023-11-01
9,0.0,69.66113196688384,0.0,46.22,2023-11-01
10,0.0,69.66113196688384,0.0,43.5,2023-11-01
11,0.0,69.66113196688384,0.0,47.64,2023-11-01
12,0.0,69.66113196688384,0.0,38.92,2023-11-01
13,-3.000266701747023e-12,69.66113196688383,0.0,32.84,2023-11-01
14,-3.218758592993254e-12,69.66113196688384,0.0,37.28,2023-11-01
15,2.043623924255371,68.41774726994578,3.9108657836914062,51.58,2023-11-01
16,2.963894081115723,66.61814401071275,5.584655761718764,63.4,2023-11-01
17,4.085018408488307,64.06601168084254,7.919957050284907,80.46,2023-11-01
18,3.424029159545171,61.97574227534629,6.4866714477523715,71.8,2023-11-01
19,2.4041921291980684,60.50602834357677,4.5609199333374875,57.48,2023-11-01
20,0.0,60.50602834357679,0.0,40.15,2023-11-01
21,-3.113953539468639e-12,60.50602834357677,0.0,40.77,2023-11-01
22,-3.949859428405034,63.337088433760144,-8.785545349119218,23.0,2023-11-01
23,-4.173390102386475,66.3420137335269,-9.32509613037108,19.49,2023-11-01
0,0.0,76.81958736744205,0.0,73.16,2023-06-06
1,0.0,76.81958760351405,0.0,69.68,2023-06-06
2,0.0,76.81958760351405,0.0,67.58,2023-06-06
3,0.0,76.81958760351405,0.0,73.88,2023-06-06
4,0.0,76.81958760351405,0.0,84.64,2023-06-06
5,3.1437080383300637,75.41488433550144,5.561088562011719,106.72,2023-06-06
6,3.4137675515346415,73.87805286011103,6.084171749400824,108.8,2023-06-06
7,2.5658111572265625,72.73320610065831,4.532341003417969,94.9,2023-06-06
8,0.0,72.73320610065831,0.0,86.01,2023-06-06
9,0.0,72.73320610065831,0.0,82.03,2023-06-06
10,0.0,72.73320610065831,0.0,75.8,2023-06-06
11,0.0,72.73320610065831,0.0,71.02,2023-06-06
12,0.0,72.73320610065831,0.0,67.44,2023-06-06
13,0.0,72.73320610065831,0.0,68.3,2023-06-06
14,0.0,72.73320610065831,0.0,70.96,2023-06-06
15,0.0,72.73320610065831,0.0,83.0,2023-06-06
16,2.5658111572265625,71.58835934120557,4.532341003417969,91.86,2023-06-06
17,3.143708038330078,70.18365607319298,5.561088562011719,102.88,2023-06-06
18,3.3596360574345123,68.29498964946359,6.3604398455576785,109.39,2023-06-06
19,3.2201623732239857,66.33350236884533,6.08702567470975,108.33,2023-06-06
20,2.562536311454852,64.77119368517286,4.848266498235375,97.96,2023-06-06
21,2.043623924255371,63.51095364334297,3.9108657836914062,89.99,2023-06-06
22,0.0,63.51095364334297,0.0,86.74,2023-06-06
23,-3.949859428405761,66.3420137335269,-8.78554534912108,78.4,2023-06-06
0,3.4259054804998477,75.27681757488986,6.107681924976882,78.8,2023-08-13
1,2.7851523174059984,74.03334209821875,4.922802849488127,69.66,2023-08-13
2,2.698310212142835,72.82891595198625,4.768210210742495,69.0,2023-08-13
3,3.09567863319563,71.44580953617067,5.4755886486392455,72.02,2023-08-13
4,3.306168638395469,69.9616214627484,5.875761455771183,77.89,2023-08-13
5,3.1248921869792077,68.16002261419604,5.9002648593909015,77.15,2023-08-13
6,2.8434408086954024,66.43163488961686,5.363654691684133,71.59,2023-08-13
7,0.0,66.43163488961675,0.0,49.74,2023-08-13
8,-4.3969532427697375,69.59999509070134,-9.832371042454213,28.31,2023-08-13
9,-4.777508005026786,71.78243652252029,-8.639984648135822,14.12,2023-08-13
10,-5.29214724030057,74.17973250128941,-9.490670058848082,3.64,2023-08-13
11,-5.802252292633057,76.7898662506446,-10.333274841308466,-0.95,2023-08-13
12,-5.802252292633057,79.4,-10.33327484130858,1.45,2023-08-13
13,-6.042154026031346,81.39423793075397,-8.959770202636506,6.76,2023-08-13
14,-5.357476711273193,83.1661706557681,-7.960990905761719,17.45,2023-08-13
15,3.1254568099975586,82.07587970557725,4.898490905744353,70.91,2023-08-13
16,3.5539676230480515,80.82287779432907,5.629523445976034,89.56,2023-08-13
17,3.983700144304026,79.4,6.392746756552995,100.0,2023-08-13
18,4.299501800536746,77.39701392953738,7.929634094360011,110.9,2023-08-13
19,4.9846895857735625,74.98160972438912,9.562358829627371,120.0,2023-08-13
20,4.99126853314194,72.56209331115559,9.578638675959724,120.05,2023-08-13
21,4.6696922064143065,70.33787877972911,8.805456833368169,114.0,2023-08-13
22,3.6270501061733644,68.31216052981226,6.917707197013328,98.02,2023-08-13
23,3.233870701393069,66.34201373352694,6.113898494491423,89.63,2023-08-13
0,0.0,76.81958760351405,0.0,88.75,2023-05-08
1,0.0,76.81958760351405,0.0,84.39,2023-05-08
2,0.0,76.81958760351405,0.0,84.2,2023-05-08
3,0.0,76.81958760351405,0.0,90.91,2023-05-08
4,0.0,76.81958760351405,0.0,98.25,2023-05-08
5,2.5658111572265625,75.67474084406132,4.532341003417969,108.16,2023-05-08
6,2.5658111572265625,74.5298940846086,4.532341003417969,110.97,2023-05-08
7,2.5658111572265625,73.38504732515588,4.532341003417969,100.01,2023-05-08
8,0.0,73.38504732515588,0.0,92.17,2023-05-08
9,0.0,73.38504732515588,0.0,84.47,2023-05-08
10,0.0,73.38504732515588,0.0,84.76,2023-05-08
11,0.0,73.38504732515588,0.0,90.69,2023-05-08
12,0.0,73.38504732515588,0.0,81.04,2023-05-08
13,0.0,73.38504732515588,0.0,78.0,2023-05-08
14,0.0,73.38504732515588,0.0,84.01,2023-05-08
15,0.0,73.38504732515588,0.0,97.05,2023-05-08
16,2.5658111572265625,72.24020056570316,4.532341003417969,108.1,2023-05-08
17,2.7674095840212827,71.00470326801252,4.891217986774208,122.0,2023-05-08
18,3.1437080383293505,69.60000000000036,5.561088562010312,125.76,2023-05-08
19,3.4393598162612657,67.49924209011043,6.5192201143507305,121.99,2023-05-08
20,3.4240291595458983,65.40897268461369,6.486671447753906,115.65,2023-05-08
21,2.9638940811164503,63.60936942538065,5.584655761718764,106.07,2023-05-08
22,0.0,63.60936942538065,0.0,95.96,2023-05-08
23,-3.8316482604386657,66.3420137335269,-8.480134552946467,87.52,2023-05-08
0,0.0,76.81958760351546,0.0,87.05,2023-06-28
1,-4.398015022277832,78.83049424836292,-7.960990905761989,86.22,2023-06-28
2,0.0,78.83049424836285,0.0,86.66,2023-06-28
3,0.0,78.83049424836287,0.0,92.18,2023-06-28
4,0.0,78.8304942483629,0.0,104.16,2023-06-28
5,2.5658111572265625,77.6856474889101,4.532341003418253,122.05,2023-06-28
6,2.5658111572265625,76.54080072945739,4.532341003417969,124.69,2023-06-28
7,2.5658111572265616,75.39595397000467,4.532341003417969,113.63,2023-06-28
8,0.0,75.39595397000465,0.0,101.89,2023-06-28
9,0.0,75.39595397000467,0.0,99.3,2023-06-28
10,0.0,75.39595397000467,0.0,101.18,2023-06-28
11,0.0,75.39595397000467,0.0,97.42,2023-06-28
12,0.0,75.39595397000467,0.0,95.59,2023-06-28
13,0.0,75.39595397000467,0.0,95.39,2023-06-28
14,0.0,75.39595397000467,0.0,97.6,2023-06-28
15,0.0,75.39595397000468,0.0,107.08,2023-06-28
16,2.565811729246984,74.25110721055195,4.532341003417969,125.64,2023-06-28
17,3.621881380522194,72.61245500849145,6.487270461673177,146.5,2023-06-28
18,3.5587229145582375,71.00470326801265,6.364938430862239,146.02,2023-06-28
19,3.143708038330069,69.6,5.561088562011932,141.48,2023-06-28
20,3.4543224448603262,67.48900537300726,6.5509874168690345,133.72,2023-06-28
21,2.963894081871201,65.68940211329705,5.58465576319972,121.1,2023-06-28
22,2.9638940808930734,63.88979885454032,5.584655760240636,119.46,2023-06-28
23,-3.502798080444336,66.3420137335269,-7.609886169433608,110.06,2023-06-28
